[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], towel ,[Time], 0.014449596405029297
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2926764488220215
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30420708656311035
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3162369728088379
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3283045291900635
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3398416042327881
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3518679141998291
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.36362266540527344
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.37584757804870605
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.38764500617980957
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.39853525161743164
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.41095805168151855
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4227261543273926
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4344825744628906
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4464683532714844
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4577670097351074
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.46948885917663574
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48105382919311523
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.49216341972351074
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5037751197814941
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5147113800048828
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5260529518127441
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5377118587493896
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5491673946380615
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5602035522460938
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5712985992431641
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5823607444763184
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 41 ,[Category], pant ,[Pred], towel ,[Time], 0.010937213897705078
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.022862672805786133
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03475332260131836
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04648756980895996
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.058275699615478516
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07001256942749023
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08182311058044434
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09330296516418457
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10498046875
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11671185493469238
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 81 ,[Category], shirt ,[Pred], pant ,[Time], 0.1272573471069336
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.1380012035369873
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 83 ,[Category], shirt ,[Pred], sweater ,[Time], 0.14856457710266113
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 84 ,[Category], shirt ,[Pred], pant ,[Time], 0.15932035446166992
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1700277328491211
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 86 ,[Category], shirt ,[Pred], pant ,[Time], 0.18094515800476074
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 87 ,[Category], shirt ,[Pred], sweater ,[Time], 0.19162821769714355
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 88 ,[Category], shirt ,[Pred], pant ,[Time], 0.20247149467468262
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 89 ,[Category], shirt ,[Pred], sweater ,[Time], 0.21317148208618164
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 90 ,[Category], shirt ,[Pred], pant ,[Time], 0.22391676902770996
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.23514151573181152
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2468574047088623
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 123 ,[Category], sweater ,[Pred], pant ,[Time], 0.2579672336578369
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2697606086730957
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2813119888305664
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2925097942352295
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3036038875579834
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3153998851776123
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32608532905578613
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33781003952026367
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3486056327819824
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.359447717666626
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.3704402446746826
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.38197994232177734
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.39313817024230957
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.40462374687194824
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.41593122482299805
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4272277355194092
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.438230037689209
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4497253894805908
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4609394073486328
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4720642566680908
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4826951026916504
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4936513900756836
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5053446292877197
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5160942077636719
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5276694297790527
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5387578010559082
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5498659610748291
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5616443157196045
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012068986892700195
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.023868799209594727
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03582191467285156
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04784560203552246
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.059716224670410156
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07159042358398438
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08340072631835938
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09523749351501465
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10718345642089844
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.1189422607421875
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13062214851379395
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14215826988220215
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15385723114013672
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16555213928222656
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1771996021270752
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18883228302001953
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20041394233703613
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21217584609985352
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22381114959716797
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23491311073303223
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24603700637817383
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.25728750228881836
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2686316967010498
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27977800369262695
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2913241386413574
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30345797538757324
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3154006004333496
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3277270793914795
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33931541442871094
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3506336212158203
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 161 ,[Category], towel ,[Pred], pant ,[Time], 0.36167073249816895
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3728940486907959
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], pant ,[Time], 0.38421106338500977
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.3951148986816406
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.40635251998901367
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], pant ,[Time], 0.41738033294677734
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 167 ,[Category], towel ,[Pred], pant ,[Time], 0.4285316467285156
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4396216869354248
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.45083165168762207
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4615461826324463
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.47333669662475586
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48512792587280273
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.49597644805908203
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5077240467071533
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5194098949432373
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5308651924133301
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5425119400024414
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5540750026702881
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5658714771270752
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5775742530822754
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.011490106582641602
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02389693260192871
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03583025932312012
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04674267768859863
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.05770587921142578
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06886672973632812
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.0798945426940918
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09088873863220215
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10252904891967773
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11364364624023438
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.12470245361328125
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.13562250137329102
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1473689079284668
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15910077095031738
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1699817180633545
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1815199851989746
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19312572479248047
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2045590877532959
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21620965003967285
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2278585433959961
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2395801544189453
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2514021396636963
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26285886764526367
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27460289001464844
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28638315200805664
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29775571823120117
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30898141860961914
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32060909271240234
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33234667778015137
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.343782901763916
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3556485176086426
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3672797679901123
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.378875732421875
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.3906424045562744
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4020688533782959
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4135572910308838
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4243338108062744
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4360029697418213
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4476783275604248
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.45923805236816406
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4705023765563965
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48191046714782715
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.493121862411499
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5041084289550781
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5150375366210938
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5261428356170654
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5377411842346191
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5491735935211182
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5607509613037109
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 210 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5714864730834961
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012428522109985352
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.023833036422729492
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03536820411682129
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.0467073917388916
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.05779671669006348
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06915855407714844
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08079838752746582
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09217524528503418
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10366606712341309
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.1151275634765625
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.12653779983520508
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.13799047470092773
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14952349662780762
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.16074824333190918
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1722722053527832
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18357372283935547
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1947462558746338
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2062978744506836
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21788382530212402
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22931599617004395
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24090957641601562
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2524607181549072
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26397252082824707
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2753791809082031
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28627634048461914
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2976219654083252
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30953264236450195
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3212473392486572
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33249497413635254
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3442065715789795
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.35575366020202637
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3674774169921875
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.3789825439453125
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.38970065116882324
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.40087103843688965
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4124577045440674
