[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], sweater ,[Time], 0.014837503433227539
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012221574783325195
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02383899688720703
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03661775588989258
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.0483708381652832
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.06021833419799805
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07210636138916016
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08388638496398926
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09666037559509277
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10816693305969238
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.12026000022888184
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1327979564666748
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14463567733764648
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15672850608825684
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1680154800415039
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18004751205444336
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19243359565734863
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20399022102355957
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2162184715270996
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2280440330505371
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.24090051651000977
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2530632019042969
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2649080753326416
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2774941921234131
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28905797004699707
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3005495071411133
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31290268898010254
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32456254959106445
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.33680272102355957
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3481771945953369
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.360431432723999
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3735358715057373
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3854060173034668
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.39745402336120605
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.40825843811035156
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.42076802253723145
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.43292975425720215
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4451124668121338
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4572751522064209
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.46843576431274414
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4812510013580322
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4930684566497803
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5041482448577881
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5161206722259521
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5269985198974609
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5379025936126709
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.549595832824707
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5609018802642822
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5718717575073242
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5829486846923828
[train]: no. 04 ,bandwidth, 45 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.594113826751709
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 41 ,[Category], pant ,[Pred], towel ,[Time], 0.010787725448608398
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.022324085235595703
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03410816192626953
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04537343978881836
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.05676007270812988
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06802773475646973
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.07951140403747559
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09066224098205566
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10188460350036621
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11344194412231445
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 81 ,[Category], shirt ,[Pred], pant ,[Time], 0.12390398979187012
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.1343376636505127
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 83 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1448204517364502
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 84 ,[Category], shirt ,[Pred], pant ,[Time], 0.15530061721801758
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.16607046127319336
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 86 ,[Category], shirt ,[Pred], pant ,[Time], 0.17663979530334473
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 87 ,[Category], shirt ,[Pred], sweater ,[Time], 0.18719053268432617
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 88 ,[Category], shirt ,[Pred], pant ,[Time], 0.1976468563079834
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 89 ,[Category], shirt ,[Pred], sweater ,[Time], 0.2081136703491211
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 90 ,[Category], shirt ,[Pred], pant ,[Time], 0.21851253509521484
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.22970199584960938
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24106335639953613
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 123 ,[Category], sweater ,[Pred], pant ,[Time], 0.2520411014556885
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2634549140930176
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27486538887023926
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28571248054504395
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29660511016845703
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3080759048461914
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31873536109924316
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3302328586578369
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.34084200859069824
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3515923023223877
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.3625774383544922
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.37380313873291016
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.3847212791442871
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.39607739448547363
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.4073772430419922
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.41830968856811523
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.42914795875549316
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.44032716751098633
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4513571262359619
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4622652530670166
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 203 ,[Category], tshirt ,[Pred], pant ,[Time], 0.4728376865386963
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4833245277404785
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4948282241821289
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5054478645324707
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5168671607971191
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5278255939483643
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5388162136077881
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5503275394439697
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.011725902557373047
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.023542165756225586
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03541851043701172
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04722929000854492
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.059006690979003906
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07074832916259766
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08250212669372559
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.0942389965057373
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10601925849914551
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11765170097351074
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1291484832763672
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14090633392333984
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15259957313537598
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1641068458557129
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1757209300994873
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18729758262634277
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1989450454711914
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.21048712730407715
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22200345993041992
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.23297452926635742
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24381303787231445
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2549474239349365
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.26618266105651855
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27724385261535645
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2885549068450928
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30022621154785156
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3119852542877197
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3235909938812256
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3346903324127197
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3457207679748535
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 161 ,[Category], towel ,[Pred], pant ,[Time], 0.3563358783721924
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], pant ,[Time], 0.3671698570251465
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], pant ,[Time], 0.3779616355895996
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], pant ,[Time], 0.3886096477508545
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.3996152877807617
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], pant ,[Time], 0.41002631187438965
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 167 ,[Category], towel ,[Pred], pant ,[Time], 0.4204978942871094
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.43135714530944824
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4423046112060547
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4528217315673828
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4643895626068115
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.475921630859375
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48661375045776367
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4981696605682373
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5097501277923584
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5210466384887695
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5324587821960449
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5438146591186523
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5553228855133057
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5668084621429443
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.011577129364013672
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02385568618774414
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03558063507080078
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04626941680908203
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.056929826736450195
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06828546524047852
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.07945775985717773
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.0904395580291748
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10217523574829102
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11332583427429199
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 81 ,[Category], shirt ,[Pred], sweater ,[Time], 0.12454724311828613
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 82 ,[Category], shirt ,[Pred], pant ,[Time], 0.1354236602783203
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14722466468811035
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1590900421142578
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 85 ,[Category], shirt ,[Pred], sweater ,[Time], 0.1698596477508545
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 86 ,[Category], shirt ,[Pred], shirt ,[Time], 0.18140459060668945
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 87 ,[Category], shirt ,[Pred], shirt ,[Time], 0.19298529624938965
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20412492752075195
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2156517505645752
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 90 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2270808219909668
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.23875927925109863
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2506742477416992
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 123 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2621333599090576
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.27382540702819824
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.285538911819458
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.29692530632019043
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.30796360969543457
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31961536407470703
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3313164710998535
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3426690101623535
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.35431981086730957
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.36586618423461914
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.3775644302368164
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.3891615867614746
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], towel ,[Time], 0.4007084369659424
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.4122908115386963
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.42307615280151367
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.43471837043762207
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4462394714355469
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.4580111503601074
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4694349765777588
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.48108744621276855
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.49239253997802734
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 204 ,[Category], tshirt ,[Pred], pant ,[Time], 0.5033090114593506
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5143177509307861
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 206 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5254836082458496
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.537217378616333
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.548846960067749
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5605015754699707
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 210 ,[Category], tshirt ,[Pred], pant ,[Time], 0.571117639541626
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012423992156982422
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02397298812866211
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03545784950256348
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.046869516372680664
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.058017730712890625
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.06958150863647461
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08132052421569824
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.0930795669555664
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10453510284423828
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11606073379516602
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 81 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1273336410522461
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1388251781463623
