[train]: no. 01 ,bandwidth, 95 ,[video_idx], 41 ,[Category], pant ,[Pred], towel ,[Time], 0.014606237411499023
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], None ,[Time], 0.3622417449951172
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.37306928634643555
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], None ,[Time], 0.38419508934020996
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], None ,[Time], 0.39513349533081055
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], None ,[Time], 0.40631580352783203
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 167 ,[Category], towel ,[Pred], towel ,[Time], 0.41782212257385254
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 168 ,[Category], towel ,[Pred], None ,[Time], 0.42851805686950684
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.43961024284362793
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.45096492767333984
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 201 ,[Category], tshirt ,[Pred], None ,[Time], 0.46207141876220703
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 202 ,[Category], tshirt ,[Pred], None ,[Time], 0.473376989364624
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 203 ,[Category], tshirt ,[Pred], None ,[Time], 0.4838852882385254
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 204 ,[Category], tshirt ,[Pred], None ,[Time], 0.49440956115722656
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5059075355529785
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 206 ,[Category], tshirt ,[Pred], None ,[Time], 0.5164620876312256
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5280020236968994
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 208 ,[Category], tshirt ,[Pred], None ,[Time], 0.5389964580535889
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 209 ,[Category], tshirt ,[Pred], None ,[Time], 0.5501196384429932
[train]: no. 01 ,bandwidth, 40 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5618319511413574
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 41 ,[Category], pant ,[Pred], pant ,[Time], 0.012186527252197266
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 42 ,[Category], pant ,[Pred], pant ,[Time], 0.02385711669921875
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03544735908508301
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 44 ,[Category], pant ,[Pred], pant ,[Time], 0.04714679718017578
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.058847665786743164
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 46 ,[Category], pant ,[Pred], pant ,[Time], 0.07051563262939453
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.08224034309387207
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 48 ,[Category], pant ,[Pred], pant ,[Time], 0.09393501281738281
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 49 ,[Category], pant ,[Pred], pant ,[Time], 0.10556864738464355
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11714386940002441
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 81 ,[Category], shirt ,[Pred], None ,[Time], 0.1287364959716797
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 82 ,[Category], shirt ,[Pred], shirt ,[Time], 0.14060330390930176
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 83 ,[Category], shirt ,[Pred], shirt ,[Time], 0.15223121643066406
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 84 ,[Category], shirt ,[Pred], None ,[Time], 0.1637585163116455
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 85 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1752614974975586
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 86 ,[Category], shirt ,[Pred], None ,[Time], 0.18672966957092285
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 87 ,[Category], shirt ,[Pred], None ,[Time], 0.19820117950439453
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.2096707820892334
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 89 ,[Category], shirt ,[Pred], shirt ,[Time], 0.22130942344665527
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 90 ,[Category], shirt ,[Pred], None ,[Time], 0.23224687576293945
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 121 ,[Category], sweater ,[Pred], None ,[Time], 0.24298954010009766
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 122 ,[Category], sweater ,[Pred], None ,[Time], 0.2540450096130371
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 123 ,[Category], sweater ,[Pred], None ,[Time], 0.26518750190734863
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 124 ,[Category], sweater ,[Pred], None ,[Time], 0.276170015335083
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 125 ,[Category], sweater ,[Pred], None ,[Time], 0.28745055198669434
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 126 ,[Category], sweater ,[Pred], sweater ,[Time], 0.298980712890625
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 127 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31043076515197754
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3219568729400635
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 129 ,[Category], sweater ,[Pred], None ,[Time], 0.3330659866333008
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 130 ,[Category], sweater ,[Pred], None ,[Time], 0.3440127372741699
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 161 ,[Category], towel ,[Pred], None ,[Time], 0.3546464443206787
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], None ,[Time], 0.36553096771240234
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], None ,[Time], 0.37630701065063477
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], None ,[Time], 0.38683366775512695
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], None ,[Time], 0.3977971076965332
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], None ,[Time], 0.408327579498291
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 167 ,[Category], towel ,[Pred], None ,[Time], 0.41881513595581055
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 168 ,[Category], towel ,[Pred], None ,[Time], 0.4297950267791748
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.44072389602661133
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 170 ,[Category], towel ,[Pred], None ,[Time], 0.45122861862182617
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 201 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.46268224716186523
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.47423410415649414
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 203 ,[Category], tshirt ,[Pred], None ,[Time], 0.48492980003356934
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 204 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4963521957397461
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5077519416809082
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 206 ,[Category], tshirt ,[Pred], None ,[Time], 0.5191483497619629
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5305206775665283
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 208 ,[Category], tshirt ,[Pred], None ,[Time], 0.542041540145874
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5535256862640381
[train]: no. 02 ,bandwidth, 40 ,[video_idx], 210 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5650615692138672
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 41 ,[Category], pant ,[Pred], None ,[Time], 0.011390209197998047
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 42 ,[Category], pant ,[Pred], None ,[Time], 0.023354291915893555
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.03481030464172363
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 44 ,[Category], pant ,[Pred], None ,[Time], 0.04546189308166504
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 45 ,[Category], pant ,[Pred], None ,[Time], 0.055910348892211914
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 46 ,[Category], pant ,[Pred], None ,[Time], 0.06666994094848633
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 47 ,[Category], pant ,[Pred], None ,[Time], 0.07742023468017578
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 48 ,[Category], pant ,[Pred], None ,[Time], 0.0881643295288086
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 49 ,[Category], pant ,[Pred], None ,[Time], 0.09954714775085449
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 50 ,[Category], pant ,[Pred], None ,[Time], 0.11041975021362305
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 81 ,[Category], shirt ,[Pred], None ,[Time], 0.12119603157043457
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 82 ,[Category], shirt ,[Pred], None ,[Time], 0.13178038597106934
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 83 ,[Category], shirt ,[Pred], None ,[Time], 0.14315199851989746
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 84 ,[Category], shirt ,[Pred], shirt ,[Time], 0.1547560691833496
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 85 ,[Category], shirt ,[Pred], None ,[Time], 0.165313720703125
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 86 ,[Category], shirt ,[Pred], None ,[Time], 0.1766505241394043
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 87 ,[Category], shirt ,[Pred], None ,[Time], 0.18800950050354004
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 88 ,[Category], shirt ,[Pred], None ,[Time], 0.19893264770507812
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 89 ,[Category], shirt ,[Pred], None ,[Time], 0.21021676063537598
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 90 ,[Category], shirt ,[Pred], None ,[Time], 0.22176098823547363
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2331099510192871
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2445976734161377
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 123 ,[Category], sweater ,[Pred], None ,[Time], 0.25582003593444824
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 124 ,[Category], sweater ,[Pred], None ,[Time], 0.26732802391052246
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2787606716156006
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 126 ,[Category], sweater ,[Pred], None ,[Time], 0.2901010513305664
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 127 ,[Category], sweater ,[Pred], None ,[Time], 0.30101966857910156
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.31245923042297363
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 129 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32380127906799316
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 130 ,[Category], sweater ,[Pred], None ,[Time], 0.3352773189544678
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.3467681407928467
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3581879138946533
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.3694932460784912
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], towel ,[Time], 0.38091492652893066
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], None ,[Time], 0.3922545909881592
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], None ,[Time], 0.4037749767303467
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 167 ,[Category], towel ,[Pred], None ,[Time], 0.41449761390686035
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.425945520401001
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 169 ,[Category], towel ,[Pred], towel ,[Time], 0.4372580051422119
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.44866085052490234
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 201 ,[Category], tshirt ,[Pred], None ,[Time], 0.459780216217041
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 202 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.47112250328063965
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 203 ,[Category], tshirt ,[Pred], None ,[Time], 0.4821012020111084
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 204 ,[Category], tshirt ,[Pred], None ,[Time], 0.492825984954834
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 205 ,[Category], tshirt ,[Pred], None ,[Time], 0.5034778118133545
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 206 ,[Category], tshirt ,[Pred], None ,[Time], 0.5144834518432617
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 207 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5259017944335938
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 208 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.5372130870819092
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 209 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.548412561416626
[train]: no. 03 ,bandwidth, 40 ,[video_idx], 210 ,[Category], tshirt ,[Pred], None ,[Time], 0.5589385032653809
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 41 ,[Category], pant ,[Pred], None ,[Time], 0.012666940689086914
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 42 ,[Category], pant ,[Pred], None ,[Time], 0.024504661560058594
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 43 ,[Category], pant ,[Pred], None ,[Time], 0.0361332893371582
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 44 ,[Category], pant ,[Pred], None ,[Time], 0.04758191108703613
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 45 ,[Category], pant ,[Pred], pant ,[Time], 0.058696746826171875
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 46 ,[Category], pant ,[Pred], None ,[Time], 0.07030749320983887
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 47 ,[Category], pant ,[Pred], None ,[Time], 0.0820770263671875
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 48 ,[Category], pant ,[Pred], None ,[Time], 0.09373164176940918
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 49 ,[Category], pant ,[Pred], None ,[Time], 0.10520696640014648
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 50 ,[Category], pant ,[Pred], None ,[Time], 0.1166527271270752
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 81 ,[Category], shirt ,[Pred], None ,[Time], 0.12804269790649414
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 82 ,[Category], shirt ,[Pred], None ,[Time], 0.13948416709899902
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 83 ,[Category], shirt ,[Pred], None ,[Time], 0.15098857879638672
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 84 ,[Category], shirt ,[Pred], None ,[Time], 0.1619124412536621
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 85 ,[Category], shirt ,[Pred], None ,[Time], 0.17342591285705566
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 86 ,[Category], shirt ,[Pred], None ,[Time], 0.18470335006713867
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 87 ,[Category], shirt ,[Pred], None ,[Time], 0.19582200050354004
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 88 ,[Category], shirt ,[Pred], shirt ,[Time], 0.20747852325439453
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 89 ,[Category], shirt ,[Pred], None ,[Time], 0.2191014289855957
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 90 ,[Category], shirt ,[Pred], None ,[Time], 0.23061180114746094
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 121 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24249839782714844
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2541818618774414
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 123 ,[Category], sweater ,[Pred], None ,[Time], 0.26586198806762695
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 124 ,[Category], sweater ,[Pred], None ,[Time], 0.2772672176361084
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 125 ,[Category], sweater ,[Pred], None ,[Time], 0.2881462574005127
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 126 ,[Category], sweater ,[Pred], None ,[Time], 0.2993171215057373
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 127 ,[Category], sweater ,[Pred], None ,[Time], 0.3109707832336426
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.32262468338012695
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 129 ,[Category], sweater ,[Pred], None ,[Time], 0.33388781547546387
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.34551429748535156
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 161 ,[Category], towel ,[Pred], towel ,[Time], 0.35710573196411133
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 162 ,[Category], towel ,[Pred], towel ,[Time], 0.3687105178833008
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 163 ,[Category], towel ,[Pred], None ,[Time], 0.38028717041015625
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 164 ,[Category], towel ,[Pred], None ,[Time], 0.3908400535583496
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 165 ,[Category], towel ,[Pred], None ,[Time], 0.40206265449523926
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 166 ,[Category], towel ,[Pred], towel ,[Time], 0.41356325149536133
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 167 ,[Category], towel ,[Pred], None ,[Time], 0.42525625228881836
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 168 ,[Category], towel ,[Pred], towel ,[Time], 0.4369480609893799
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 169 ,[Category], towel ,[Pred], None ,[Time], 0.4480266571044922
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 170 ,[Category], towel ,[Pred], None ,[Time], 0.4591684341430664
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 201 ,[Category], tshirt ,[Pred], None ,[Time], 0.47051310539245605
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 202 ,[Category], tshirt ,[Pred], None ,[Time], 0.4814014434814453
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 203 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.49286365509033203
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 204 ,[Category], tshirt ,[Pred], None ,[Time], 0.5036261081695557
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 205 ,[Category], tshirt ,[Pred], None ,[Time], 0.5142953395843506
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 206 ,[Category], tshirt ,[Pred], None ,[Time], 0.5257389545440674
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 207 ,[Category], tshirt ,[Pred], None ,[Time], 0.5367093086242676
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 208 ,[Category], tshirt ,[Pred], None ,[Time], 0.5475504398345947
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 209 ,[Category], tshirt ,[Pred], None ,[Time], 0.5584096908569336
[train]: no. 04 ,bandwidth, 40 ,[video_idx], 210 ,[Category], tshirt ,[Pred], None ,[Time], 0.5693635940551758
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 41 ,[Category], pant ,[Pred], None ,[Time], 0.010955333709716797
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 42 ,[Category], pant ,[Pred], None ,[Time], 0.02297186851501465
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 43 ,[Category], pant ,[Pred], pant ,[Time], 0.034819841384887695
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 44 ,[Category], pant ,[Pred], None ,[Time], 0.04645681381225586
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 45 ,[Category], pant ,[Pred], None ,[Time], 0.05818438529968262
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 46 ,[Category], pant ,[Pred], None ,[Time], 0.06997966766357422
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 47 ,[Category], pant ,[Pred], pant ,[Time], 0.0817420482635498
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 48 ,[Category], pant ,[Pred], None ,[Time], 0.0930490493774414
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 49 ,[Category], pant ,[Pred], None ,[Time], 0.10427260398864746
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 50 ,[Category], pant ,[Pred], pant ,[Time], 0.11598563194274902
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 81 ,[Category], shirt ,[Pred], None ,[Time], 0.12679719924926758
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 82 ,[Category], shirt ,[Pred], None ,[Time], 0.13750290870666504
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 83 ,[Category], shirt ,[Pred], None ,[Time], 0.14840054512023926
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 84 ,[Category], shirt ,[Pred], None ,[Time], 0.159088134765625
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 85 ,[Category], shirt ,[Pred], None ,[Time], 0.1698775291442871
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 86 ,[Category], shirt ,[Pred], None ,[Time], 0.18071866035461426
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 87 ,[Category], shirt ,[Pred], None ,[Time], 0.19156122207641602
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 88 ,[Category], shirt ,[Pred], None ,[Time], 0.20226311683654785
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 89 ,[Category], shirt ,[Pred], None ,[Time], 0.2131330966949463
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 90 ,[Category], shirt ,[Pred], None ,[Time], 0.22379326820373535
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 121 ,[Category], sweater ,[Pred], None ,[Time], 0.23494720458984375
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 122 ,[Category], sweater ,[Pred], sweater ,[Time], 0.24665307998657227
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 123 ,[Category], sweater ,[Pred], None ,[Time], 0.25774478912353516
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 124 ,[Category], sweater ,[Pred], sweater ,[Time], 0.2693040370941162
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 125 ,[Category], sweater ,[Pred], sweater ,[Time], 0.28101372718811035
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 126 ,[Category], sweater ,[Pred], None ,[Time], 0.2919776439666748
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 127 ,[Category], sweater ,[Pred], None ,[Time], 0.30309319496154785
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 128 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3147268295288086
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 129 ,[Category], sweater ,[Pred], None ,[Time], 0.32552433013916016
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 130 ,[Category], sweater ,[Pred], sweater ,[Time], 0.3369407653808594
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 161 ,[Category], towel ,[Pred], None ,[Time], 0.347714900970459
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 162 ,[Category], towel ,[Pred], None ,[Time], 0.35840702056884766
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 163 ,[Category], towel ,[Pred], towel ,[Time], 0.3691544532775879
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 164 ,[Category], towel ,[Pred], None ,[Time], 0.3800015449523926
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 165 ,[Category], towel ,[Pred], None ,[Time], 0.3909015655517578
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 166 ,[Category], towel ,[Pred], None ,[Time], 0.40163373947143555
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 167 ,[Category], towel ,[Pred], None ,[Time], 0.4125995635986328
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 168 ,[Category], towel ,[Pred], None ,[Time], 0.42317628860473633
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 169 ,[Category], towel ,[Pred], None ,[Time], 0.43396902084350586
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 170 ,[Category], towel ,[Pred], towel ,[Time], 0.44476771354675293
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 201 ,[Category], tshirt ,[Pred], None ,[Time], 0.4557337760925293
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 202 ,[Category], tshirt ,[Pred], None ,[Time], 0.4665954113006592
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 203 ,[Category], tshirt ,[Pred], None ,[Time], 0.4771895408630371
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 204 ,[Category], tshirt ,[Pred], None ,[Time], 0.48779773712158203
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 205 ,[Category], tshirt ,[Pred], tshirt ,[Time], 0.4992666244506836
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 206 ,[Category], tshirt ,[Pred], None ,[Time], 0.5099778175354004
[train]: no. 01 ,bandwidth, 35 ,[video_idx], 207 ,[Category], tshirt ,[Pred], None ,[Time], 0.5215635299682617
